Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: -179 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230126:0630,0.0,0.0,0.0,0.0,11.51,0.83,0.0
20230126:0730,0.0,0.0,0.0,0.0,10.92,0.83,0.0
20230126:0830,0.0,0.0,0.0,0.0,10.23,1.03,0.0
20230126:0930,0.0,0.0,0.0,0.0,9.9,1.1,0.0
20230126:1030,0.0,0.0,0.0,0.0,9.84,0.97,0.0
20230126:1130,0.0,4.98,1.4,1.64,9.26,0.97,0.0
20230126:1230,0.0,26.86,7.54,15.64,9.99,0.62,0.0
20230126:1330,0.0,37.59,10.56,29.33,14.11,0.76,0.0
20230126:1430,0.0,51.96,14.59,42.41,16.28,0.55,0.0
20230126:1530,0.0,47.9,13.46,54.16,18.2,0.55,0.0
20230126:1630,0.0,59.65,16.76,62.79,19.64,0.62,0.0
20230126:1730,0.0,71.81,20.17,64.83,20.73,0.62,0.0
20230126:1830,0.0,47.15,13.24,58.95,20.81,0.62,0.0
20230126:1930,0.0,47.33,13.29,48.39,21.51,0.97,0.0
20230126:2030,0.0,41.01,11.52,35.83,20.81,0.97,0.0
20230126:2130,0.0,30.08,8.45,22.38,19.91,0.97,0.0
20230126:2230,0.0,14.6,4.1,8.5,18.85,0.97,0.0
20230126:2330,0.0,0.0,0.0,-5.59,17.57,0.76,0.0
20230127:0030,0.0,0.0,0.0,0.0,16.19,0.76,0.0
20230127:0130,0.0,0.0,0.0,0.0,14.62,0.9,0.0
20230127:0230,0.0,0.0,0.0,0.0,13.63,0.9,0.0
20230127:0330,0.0,0.0,0.0,0.0,13.27,0.83,0.0
20230127:0430,0.0,0.0,0.0,0.0,12.53,0.83,0.0
20230127:0530,0.0,0.0,0.0,0.0,12.36,0.76,0.0
20230127:0630,0.0,0.0,0.0,0.0,12.08,0.76,0.0
20230127:0730,0.0,0.0,0.0,0.0,11.83,0.76,0.0
20230127:0830,0.0,0.0,0.0,0.0,11.09,0.97,0.0
20230127:0930,0.0,0.0,0.0,0.0,10.59,0.97,0.0
20230127:1030,0.0,0.0,0.0,0.0,10.0,0.97,0.0
20230127:1130,0.0,4.93,1.39,1.61,9.84,0.9,0.0
20230127:1230,0.0,28.64,8.04,15.64,10.28,0.69,0.0
20230127:1330,0.0,43.81,12.31,29.36,13.68,0.69,0.0
20230127:1430,0.0,58.67,16.48,42.48,16.37,0.9,0.0
20230127:1530,0.0,53.03,14.89,54.29,18.3,0.97,0.0
20230127:1630,0.0,48.67,13.67,63.0,20.07,1.1,0.0
20230127:1730,0.0,43.7,12.27,65.09,21.37,1.17,0.0
20230127:1830,0.0,45.12,12.67,59.19,22.17,0.97,0.0
20230127:1930,0.0,34.71,9.75,48.58,22.41,1.1,0.0
20230127:2030,0.0,32.68,9.18,35.97,22.11,1.38,0.0
20230127:2130,0.0,24.81,6.97,22.5,21.24,1.52,0.0
20230127:2230,0.0,12.8,3.6,8.6,19.65,1.17,0.0
20230127:2330,0.0,0.0,0.0,-5.52,18.18,1.1,0.0
20230128:0030,0.0,0.0,0.0,0.0,16.56,1.03,0.0
20230128:0130,0.0,0.0,0.0,0.0,15.07,1.1,0.0
20230128:0230,0.0,0.0,0.0,0.0,13.83,1.1,0.0
20230128:0330,0.0,0.0,0.0,0.0,12.84,1.03,0.0
20230128:0430,0.0,0.0,0.0,0.0,12.21,0.9,0.0
20230128:0530,0.0,0.0,0.0,0.0,11.93,0.83,0.0
20230128:0630,0.0,0.0,0.0,0.0,11.51,0.76,0.0
20230128:0730,0.0,0.0,0.0,0.0,10.61,0.97,0.0
20230128:0830,0.0,0.0,0.0,0.0,10.1,0.97,0.0
20230128:0930,0.0,0.0,0.0,0.0,9.74,0.97,0.0
20230128:1030,0.0,0.0,0.0,0.0,9.27,1.03,0.0
20230128:1130,0.0,5.04,1.41,1.59,9.0,1.03,0.0
20230128:1230,0.0,24.23,6.81,15.64,9.1,0.9,0.0
20230128:1330,0.0,36.01,10.12,29.4,13.3,0.76,0.0
20230128:1430,0.0,37.15,10.43,42.55,16.08,0.9,0.0
20230128:1530,0.0,42.4,11.91,54.42,18.23,0.9,0.0
20230128:1630,0.0,44.63,12.53,63.21,19.86,0.9,0.0
20230128:1730,0.0,39.69,11.15,65.36,21.05,1.1,0.0
20230128:1830,0.0,38.25,10.74,59.42,21.59,1.24,0.0
20230128:1930,0.0,43.29,12.16,48.76,22.25,1.17,0.0
20230128:2030,0.0,34.28,9.63,36.12,21.84,1.38,0.0
20230128:2130,0.0,27.15,7.62,22.62,20.98,1.38,0.0
20230128:2230,0.0,12.76,3.58,8.69,19.71,1.17,0.0
20230128:2330,0.0,0.0,0.0,-5.45,18.31,1.03,0.0
20230129:0030,0.0,0.0,0.0,0.0,16.23,1.03,0.0
20230129:0130,0.0,0.0,0.0,0.0,14.62,1.17,0.0
20230129:0230,0.0,0.0,0.0,0.0,13.55,1.17,0.0
20230129:0330,0.0,0.0,0.0,0.0,12.56,1.1,0.0
20230129:0430,0.0,0.0,0.0,0.0,11.7,1.03,0.0
20230129:0530,0.0,0.0,0.0,0.0,11.2,0.97,0.0
20230129:0630,0.0,0.0,0.0,0.0,10.43,0.97,0.0
20230129:0730,0.0,0.0,0.0,0.0,10.36,0.97,0.0
20230129:0830,0.0,0.0,0.0,0.0,9.67,1.1,0.0
20230129:0930,0.0,0.0,0.0,0.0,9.46,1.03,0.0
20230129:1030,0.0,0.0,0.0,0.0,9.43,0.9,0.0
20230129:1130,0.0,4.82,1.36,1.58,9.6,0.83,0.0
20230129:1230,0.0,25.85,7.26,15.65,9.86,0.69,0.0
20230129:1330,0.0,30.1,8.46,29.43,13.22,0.55,0.0
20230129:1430,0.0,35.42,9.95,42.63,16.31,0.62,0.0
20230129:1530,0.0,44.98,12.63,54.56,18.52,0.69,0.0
20230129:1630,0.0,49.88,14.01,63.43,19.99,0.62,0.0
20230129:1730,0.0,41.26,11.59,65.63,21.11,0.69,0.0
20230129:1830,0.0,39.61,11.12,59.66,22.02,0.76,0.0
20230129:1930,0.0,36.76,10.32,48.95,22.09,1.03,0.0
20230129:2030,0.0,36.47,10.24,36.27,21.33,0.9,0.0
20230129:2130,0.0,25.77,7.24,22.73,20.82,0.69,0.0
20230129:2230,0.0,13.03,3.66,8.78,19.62,0.62,0.0
20230129:2330,0.0,0.0,0.0,-5.38,18.22,0.55,0.0
20230130:0030,0.0,0.0,0.0,0.0,16.31,0.55,0.0
20230130:0130,0.0,0.0,0.0,0.0,14.69,0.62,0.0
20230130:0230,0.0,0.0,0.0,0.0,14.61,0.62,0.0
20230130:0330,0.0,0.0,0.0,0.0,13.91,0.62,0.0
20230130:0430,0.0,0.0,0.0,0.0,13.01,0.69,0.0
20230130:0530,0.0,0.0,0.0,0.0,12.31,0.76,0.0
20230130:0630,0.0,0.0,0.0,0.0,11.62,0.83,0.0
20230130:0730,0.0,0.0,0.0,0.0,11.98,0.55,0.0
20230130:0830,0.0,0.0,0.0,0.0,10.91,0.83,0.0
20230130:0930,0.0,0.0,0.0,0.0,10.46,0.97,0.0
20230130:1030,0.0,0.0,0.0,0.0,9.93,1.1,0.0
20230130:1130,0.0,4.27,1.2,1.57,9.82,0.97,0.0
20230130:1230,0.0,25.37,7.12,15.67,10.06,0.83,0.0
20230130:1330,0.0,37.24,10.46,29.48,13.9,0.62,0.0
20230130:1430,0.0,44.22,12.42,42.71,16.54,0.76,0.0
20230130:1530,0.0,61.98,17.41,54.7,18.49,0.9,0.0
20230130:1630,0.0,57.8,16.24,63.66,19.86,0.83,0.0
20230130:1730,0.0,50.8,14.27,65.9,20.79,0.69,0.0
20230130:1830,0.0,47.05,13.21,59.9,21.25,0.83,0.0
20230130:1930,0.0,48.42,13.6,49.13,21.02,0.9,0.0
20230130:2030,0.0,44.75,12.57,36.41,20.92,0.76,0.0
20230130:2130,0.0,29.69,8.34,22.85,20.1,1.03,0.0
20230130:2230,0.0,13.33,3.75,8.87,19.26,1.03,0.0
20230130:2330,0.0,0.0,0.0,-5.31,17.6,0.97,0.0
20230131:0030,0.0,0.0,0.0,0.0,16.2,0.83,0.0
20230131:0130,0.0,0.0,0.0,0.0,14.77,0.83,0.0
20230131:0230,0.0,0.0,0.0,0.0,13.98,0.69,0.0
20230131:0330,0.0,0.0,0.0,0.0,13.91,0.69,0.0
20230131:0430,0.0,0.0,0.0,0.0,13.19,0.69,0.0
20230131:0530,0.0,0.0,0.0,0.0,12.47,0.76,0.0
20230131:0630,0.0,0.0,0.0,0.0,11.76,0.83,0.0
20230131:0730,0.0,0.0,0.0,0.0,11.3,0.83,0.0
20230131:0830,0.0,0.0,0.0,0.0,10.9,0.76,0.0
20230131:0930,0.0,0.0,0.0,0.0,10.29,0.83,0.0
20230131:1030,0.0,0.0,0.0,0.0,9.38,1.03,0.0
20230131:1130,0.0,4.73,1.33,1.56,8.62,1.1,0.0
20230131:1230,0.0,22.41,6.3,15.68,8.98,0.97,0.0
20230131:1330,0.0,36.13,10.15,29.52,13.25,0.83,0.0
20230131:1430,0.0,35.33,9.92,42.8,15.87,0.9,0.0
20230131:1530,0.0,44.71,12.56,54.85,17.94,0.9,0.0
20230131:1630,0.0,50.82,14.27,63.89,19.55,0.9,0.0
20230131:1730,0.0,53.35,14.99,66.18,20.7,1.03,0.0
20230131:1830,0.0,54.02,15.17,60.14,21.28,1.17,0.0
20230131:1930,0.0,48.36,13.59,49.32,21.21,1.31,0.0
20230131:2030,0.0,50.27,14.12,36.55,21.12,1.31,0.0
20230131:2130,0.0,31.68,8.9,22.96,20.48,1.24,0.0
20230131:2230,0.0,12.55,3.52,8.96,19.21,1.03,0.0
20230131:2330,0.0,0.0,0.0,-5.24,17.89,0.97,0.0
20230201:0030,0.0,0.0,0.0,0.0,16.04,0.9,0.0
20230201:0130,0.0,0.0,0.0,0.0,14.4,0.97,0.0
20230201:0230,0.0,0.0,0.0,0.0,13.5,0.97,0.0
20230201:0330,0.0,0.0,0.0,0.0,12.88,0.9,0.0
20230201:0430,0.0,0.0,0.0,0.0,12.23,0.9,0.0
20230201:0530,0.0,0.0,0.0,0.0,11.68,0.83,0.0
20230201:0630,0.0,0.0,0.0,0.0,11.07,0.9,0.0
20230201:0730,0.0,0.0,0.0,0.0,10.53,0.83,0.0
20230201:0830,0.0,0.0,0.0,0.0,10.18,0.83,0.0
20230201:0930,0.0,0.0,0.0,0.0,9.74,0.83,0.0
20230201:1030,0.0,0.0,0.0,0.0,9.27,0.9,0.0
20230201:1130,0.0,4.4,1.24,1.55,8.76,0.9,0.0
20230201:1230,0.0,23.69,6.66,15.7,8.79,0.76,0.0
20230201:1330,0.0,35.83,10.07,29.57,13.14,0.62,0.0
20230201:1430,0.0,48.84,13.72,42.89,15.69,0.69,0.0
20230201:1530,0.0,47.9,13.46,55.0,17.46,0.55,0.0
20230201:1630,0.0,71.22,20.01,64.12,19.09,0.55,0.0
20230201:1730,0.0,56.39,15.84,66.47,20.29,0.55,0.0
20230201:1830,0.0,38.23,10.74,60.38,21.06,0.48,0.0
20230201:1930,0.0,38.31,10.76,49.5,21.54,0.62,0.0
20230201:2030,0.0,38.11,10.71,36.69,21.46,0.69,0.0
20230201:2130,0.0,29.14,8.18,23.07,20.47,0.9,0.0
20230201:2230,0.0,13.85,3.89,9.04,19.36,0.97,0.0
20230201:2330,0.0,0.0,0.0,-5.18,18.0,0.9,0.0
20230202:0030,0.0,0.0,0.0,0.0,15.95,0.97,0.0
20230202:0130,0.0,0.0,0.0,0.0,14.9,0.97,0.0
20230202:0230,0.0,0.0,0.0,0.0,13.77,0.97,0.0
20230202:0330,0.0,0.0,0.0,0.0,12.76,0.97,0.0
20230202:0430,0.0,0.0,0.0,0.0,12.22,0.9,0.0
20230202:0530,0.0,0.0,0.0,0.0,11.93,0.9,0.0
20230202:0630,0.0,0.0,0.0,0.0,11.54,0.97,0.0
20230202:0730,0.0,0.0,0.0,0.0,10.71,0.97,0.0
20230202:0830,0.0,0.0,0.0,0.0,9.9,1.1,0.0
20230202:0930,0.0,0.0,0.0,0.0,9.54,1.03,0.0
20230202:1030,0.0,0.0,0.0,0.0,9.28,1.03,0.0
20230202:1130,0.0,4.45,1.25,1.55,8.93,1.03,0.0
20230202:1230,0.0,21.88,6.15,15.72,9.3,0.9,0.0
20230202:1330,0.0,30.9,8.68,29.62,13.59,0.76,0.0
20230202:1430,0.0,44.48,12.49,42.98,16.11,0.76,0.0
20230202:1530,0.0,50.52,14.19,55.15,17.94,0.69,0.0
20230202:1630,0.0,53.24,14.96,64.36,19.64,0.62,0.0
20230202:1730,0.0,37.95,10.66,66.76,21.0,0.69,0.0
20230202:1830,0.0,53.22,14.95,60.62,22.05,0.69,0.0
20230202:1930,0.0,41.69,11.71,49.69,21.99,0.83,0.0
20230202:2030,0.0,37.26,10.47,36.83,21.59,0.83,0.0
20230202:2130,0.0,27.36,7.68,23.17,21.28,1.17,0.0
20230202:2230,0.0,14.01,3.93,9.13,20.14,1.03,0.0
20230202:2330,0.0,0.0,0.0,-5.12,18.49,0.9,0.0
20230203:0030,0.0,0.0,0.0,0.0,16.64,0.9,0.0
20230203:0130,0.0,0.0,0.0,0.0,15.06,1.03,0.0
20230203:0230,0.0,0.0,0.0,0.0,14.21,1.1,0.0
20230203:0330,0.0,0.0,0.0,0.0,13.27,1.03,0.0
20230203:0430,0.0,0.0,0.0,0.0,12.42,1.03,0.0
20230203:0530,0.0,0.0,0.0,0.0,11.8,0.97,0.0
20230203:0630,0.0,0.0,0.0,0.0,11.3,0.9,0.0
20230203:0730,0.0,0.0,0.0,0.0,11.13,0.76,0.0
20230203:0830,0.0,0.0,0.0,0.0,10.94,0.76,0.0
20230203:0930,0.0,0.0,0.0,0.0,10.65,0.69,0.0
20230203:1030,0.0,0.0,0.0,0.0,10.6,0.62,0.0
20230203:1130,0.0,4.27,1.2,1.55,10.48,0.62,0.0
20230203:1230,0.0,20.11,5.65,15.75,10.5,0.62,0.0
20230203:1330,0.0,34.21,9.61,29.68,14.06,0.41,0.0
20230203:1430,0.0,34.09,9.57,43.08,16.65,0.48,0.0
20230203:1530,0.0,39.34,11.05,55.31,18.78,0.48,0.0
20230203:1630,0.0,45.11,12.67,64.6,20.29,0.55,0.0
20230203:1730,0.0,40.96,11.51,67.05,21.67,0.69,0.0
20230203:1830,0.0,94.7,26.6,60.87,22.64,0.69,0.0
20230203:1930,0.0,96.83,27.2,49.87,21.69,0.41,0.0
20230203:2030,0.0,66.8,18.76,36.97,20.36,0.28,0.0
20230203:2130,0.0,25.31,7.11,23.28,20.14,0.41,0.0
20230203:2230,0.0,15.81,4.44,9.21,18.39,0.41,0.0
20230203:2330,0.0,0.0,0.0,-5.06,17.16,0.76,0.0
20230204:0030,0.0,0.0,0.0,0.0,16.22,0.83,0.0
20230204:0130,0.0,0.0,0.0,0.0,15.01,0.9,0.0
20230204:0230,0.0,0.0,0.0,0.0,13.93,0.97,0.0
20230204:0330,0.0,0.0,0.0,0.0,13.15,1.03,0.0
20230204:0430,0.0,0.0,0.0,0.0,12.45,1.03,0.0
20230204:0530,0.0,0.0,0.0,0.0,11.72,1.03,0.0
20230204:0630,0.0,0.0,0.0,0.0,11.47,0.9,0.0
20230204:0730,0.0,0.0,0.0,0.0,11.56,0.97,0.0
20230204:0830,0.0,0.0,0.0,0.0,11.49,0.97,0.0
20230204:0930,0.0,0.0,0.0,0.0,11.21,1.03,0.0
20230204:1030,0.0,0.0,0.0,0.0,11.07,1.1,0.0
20230204:1130,0.0,3.88,1.09,1.56,10.63,1.1,0.0
20230204:1230,0.0,22.82,6.41,15.78,11.12,1.03,0.0
20230204:1330,0.0,33.73,9.47,29.74,13.79,1.03,0.0
20230204:1430,0.0,49.56,13.92,43.18,16.16,1.1,0.0
20230204:1530,0.0,53.56,15.04,55.47,17.73,0.97,0.0
20230204:1630,0.0,73.75,20.71,64.85,19.45,0.76,0.0
20230204:1730,0.0,70.26,19.74,67.35,20.48,0.76,0.0
20230204:1830,0.0,103.6,29.1,61.12,21.34,0.9,0.0
20230204:1930,0.0,65.45,18.39,50.05,20.79,0.9,0.0
20230204:2030,0.0,57.23,16.07,37.11,20.05,0.83,0.0
20230204:2130,0.0,34.07,9.57,23.38,19.13,0.9,0.0
20230204:2230,0.0,14.17,3.98,9.29,16.84,0.97,0.0
20230204:2330,0.0,0.0,0.0,-5.0,15.47,0.9,0.0
20230205:0030,0.0,0.0,0.0,0.0,14.33,1.1,0.0
20230205:0130,0.0,0.0,0.0,0.0,13.34,1.17,0.0
20230205:0230,0.0,0.0,0.0,0.0,12.49,1.1,0.0
20230205:0330,0.0,0.0,0.0,0.0,12.09,1.1,0.0
20230205:0430,0.0,0.0,0.0,0.0,11.8,1.17,0.0
20230205:0530,0.0,0.0,0.0,0.0,11.24,1.24,0.0
20230205:0630,0.0,0.0,0.0,0.0,11.22,1.17,0.0
20230205:0730,0.0,0.0,0.0,0.0,11.51,0.97,0.0
20230205:0830,0.0,0.0,0.0,0.0,10.94,1.03,0.0
20230205:0930,0.0,0.0,0.0,0.0,10.79,0.97,0.0
20230205:1030,0.0,0.0,0.0,0.0,10.29,1.03,0.0
20230205:1130,0.0,4.88,1.37,1.57,10.15,1.03,0.0
20230205:1230,0.0,21.16,5.95,15.81,10.31,0.9,0.0
20230205:1330,0.0,42.72,12.0,29.8,13.85,0.69,0.0
20230205:1430,0.0,45.14,12.68,43.28,16.29,0.83,0.0
20230205:1530,0.0,39.82,11.18,55.63,18.14,0.76,0.0
20230205:1630,0.0,36.37,10.22,65.11,20.5,0.9,0.0
20230205:1730,0.0,44.64,12.54,67.65,21.98,1.03,0.0
20230205:1830,0.0,52.92,14.86,61.36,22.94,1.1,0.0
20230205:1930,0.0,57.26,16.09,50.23,22.81,1.45,0.0
20230205:2030,0.0,54.9,15.42,37.24,22.42,1.59,0.0
20230205:2130,0.0,32.18,9.04,23.48,21.49,1.24,0.0
20230205:2230,0.0,13.92,3.91,9.36,19.69,0.9,0.0
20230205:2330,0.0,0.0,0.0,-4.95,18.05,1.03,0.0
20230206:0030,0.0,0.0,0.0,0.0,16.54,0.83,0.0
20230206:0130,0.0,0.0,0.0,0.0,15.11,0.97,0.0
20230206:0230,0.0,0.0,0.0,0.0,13.96,0.9,0.0
20230206:0330,0.0,0.0,0.0,0.0,13.42,0.76,0.0
20230206:0430,0.0,0.0,0.0,0.0,13.13,0.76,0.0
20230206:0530,0.0,0.0,0.0,0.0,12.82,0.9,0.0
20230206:0630,0.0,0.0,0.0,0.0,12.14,1.03,0.0
20230206:0730,0.0,0.0,0.0,0.0,11.7,1.1,0.0
20230206:0830,0.0,0.0,0.0,0.0,11.38,1.17,0.0
20230206:0930,0.0,0.0,0.0,0.0,11.1,1.1,0.0
20230206:1030,0.0,0.0,0.0,0.0,10.92,1.1,0.0
20230206:1130,0.0,4.63,1.3,1.58,10.71,1.1,0.0
20230206:1230,0.0,30.26,8.5,15.85,10.94,0.97,0.0
20230206:1330,0.0,37.33,10.48,29.86,14.05,0.9,0.0
20230206:1430,0.0,43.63,12.26,43.39,16.79,0.9,0.0
20230206:1530,0.0,41.23,11.58,55.8,19.16,0.9,0.0
20230206:1630,0.0,41.78,11.73,65.36,20.89,0.97,0.0
20230206:1730,0.0,40.67,11.42,67.96,22.2,0.97,0.0
20230206:1830,0.0,86.99,24.44,61.61,23.1,1.03,0.0
20230206:1930,0.0,63.35,17.79,50.41,21.83,0.76,0.0
20230206:2030,0.0,44.18,12.41,37.37,20.39,0.62,0.0
20230206:2130,0.0,33.98,9.54,23.58,19.45,1.1,0.0
20230206:2230,0.0,17.75,4.98,9.43,17.11,1.03,0.0
20230206:2330,0.0,0.0,0.0,-4.9,16.37,1.1,0.0
20230207:0030,0.0,0.0,0.0,0.0,15.48,1.31,0.0
20230207:0130,0.0,0.0,0.0,0.0,14.6,1.24,0.0
20230207:0230,0.0,0.0,0.0,0.0,13.44,1.1,0.0
20230207:0330,0.0,0.0,0.0,0.0,12.93,1.03,0.0
20230207:0430,0.0,0.0,0.0,0.0,12.67,0.97,0.0
20230207:0530,0.0,0.0,0.0,0.0,12.62,0.97,0.0
20230207:0630,0.0,0.0,0.0,0.0,12.19,1.1,0.0
20230207:0730,0.0,0.0,0.0,0.0,11.47,1.17,0.0
20230207:0830,0.0,0.0,0.0,0.0,10.78,1.24,0.0
20230207:0930,0.0,0.0,0.0,0.0,10.3,1.17,0.0
20230207:1030,0.0,0.0,0.0,0.0,10.15,1.17,0.0
20230207:1130,0.0,4.66,1.31,1.6,10.08,1.17,0.0
20230207:1230,0.0,21.84,6.13,15.89,10.38,1.17,0.0
20230207:1330,0.0,34.84,9.78,29.93,14.08,0.9,0.0
20230207:1430,0.0,42.01,11.8,43.5,16.49,0.97,0.0
20230207:1530,0.0,54.59,15.34,55.97,18.93,0.97,0.0
20230207:1630,0.0,52.9,14.86,65.62,20.32,0.83,0.0
20230207:1730,0.0,74.32,20.87,68.27,21.91,0.9,0.0
20230207:1830,0.0,102.64,28.83,61.85,22.44,1.03,0.0
20230207:1930,0.0,51.67,14.51,50.58,22.2,1.1,0.0
20230207:2030,0.0,49.13,13.8,37.5,21.65,1.24,0.0
20230207:2130,0.0,32.06,9.01,23.68,21.29,1.31,0.0
20230207:2230,0.0,13.65,3.83,9.5,19.77,1.31,0.0
20230207:2330,0.0,0.0,0.0,-4.85,18.89,0.97,0.0
20230208:0030,0.0,0.0,0.0,0.0,17.14,1.1,0.0
20230208:0130,0.0,0.0,0.0,0.0,15.45,0.69,0.0
20230208:0230,0.0,0.0,0.0,0.0,15.03,0.76,0.0
20230208:0330,0.0,0.0,0.0,0.0,14.24,0.83,0.0
20230208:0430,0.0,0.0,0.0,0.0,13.74,0.69,0.0
20230208:0530,0.0,0.0,0.0,0.0,13.48,0.62,0.0
20230208:0630,0.0,0.0,0.0,0.0,12.95,0.76,0.0
20230208:0730,0.0,0.0,0.0,0.0,12.39,1.03,0.0
20230208:0830,0.0,0.0,0.0,0.0,11.84,1.03,0.0
20230208:0930,0.0,0.0,0.0,0.0,11.22,1.1,0.0
20230208:1030,0.0,0.0,0.0,0.0,10.96,1.24,0.0
20230208:1130,0.0,4.84,1.36,1.62,10.38,1.31,0.0
20230208:1230,0.0,24.6,6.91,15.93,10.57,1.03,0.0
20230208:1330,0.0,34.6,9.72,30.01,14.51,0.83,0.0
20230208:1430,0.0,47.62,13.37,43.61,17.16,0.76,0.0
20230208:1530,0.0,62.12,17.45,56.15,18.69,0.69,0.0
20230208:1630,0.0,53.29,14.97,65.89,20.42,0.69,0.0
20230208:1730,0.0,84.59,23.76,68.58,21.94,0.62,0.0
