Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231010:0630,0.0,0.0,0.0,0.0,14.5,0.48,0.0
20231010:0730,0.0,0.0,0.0,0.0,14.46,0.62,0.0
20231010:0830,0.0,0.0,0.0,0.0,14.32,0.55,0.0
20231010:0930,0.0,0.0,0.0,0.0,14.21,0.34,0.0
20231010:1030,0.0,0.0,0.0,-5.31,14.11,0.34,0.0
20231010:1130,0.0,15.81,4.44,9.5,13.75,0.28,0.0
20231010:1230,37.11,70.36,22.44,24.23,14.54,0.34,0.0
20231010:1330,75.14,95.98,43.36,38.83,16.56,0.97,0.0
20231010:1430,72.28,141.66,55.34,53.14,17.99,1.17,0.0
20231010:1530,55.25,169.37,56.14,66.62,19.62,0.83,0.0
20231010:1630,41.06,174.58,52.02,76.45,19.29,0.76,0.0
20231010:1730,10.99,155.84,35.78,73.62,19.15,0.9,0.0
20231010:1830,31.22,197.26,51.49,61.69,19.0,1.1,0.0
20231010:1930,13.85,152.26,35.28,47.78,19.64,0.48,0.0
20231010:2030,0.0,79.69,15.99,33.33,18.11,0.48,0.0
20231010:2130,0.0,35.77,7.17,18.67,17.65,0.28,0.0
20231010:2230,0.0,4.86,1.36,3.9,17.23,0.14,0.0
20231010:2330,0.0,0.0,0.0,0.0,16.65,0.48,0.0
20231011:0030,0.0,0.0,0.0,0.0,15.99,0.34,0.0
20231011:0130,0.0,0.0,0.0,0.0,15.13,0.28,0.0
20231011:0230,0.0,0.0,0.0,0.0,14.23,0.14,0.0
20231011:0330,0.0,0.0,0.0,0.0,14.08,0.14,0.0
20231011:0430,0.0,0.0,0.0,0.0,13.84,0.34,0.0
20231011:0530,0.0,0.0,0.0,0.0,13.68,0.62,0.0
20231011:0630,0.0,0.0,0.0,0.0,13.72,0.62,0.0
20231011:0730,0.0,0.0,0.0,0.0,13.31,0.55,0.0
20231011:0830,0.0,0.0,0.0,0.0,13.01,0.69,0.0
20231011:0930,0.0,0.0,0.0,0.0,12.96,0.48,0.0
20231011:1030,0.0,0.0,0.0,-5.28,12.94,0.41,0.0
20231011:1130,0.0,17.69,4.97,9.51,12.59,0.62,0.0
20231011:1230,30.59,80.99,22.59,24.23,14.69,0.55,0.0
20231011:1330,100.81,98.69,51.18,38.81,16.23,0.41,0.0
20231011:1430,113.36,106.12,63.31,53.08,18.39,0.34,0.0
20231011:1530,180.09,77.23,90.35,66.46,20.06,0.34,0.0
20231011:1630,198.44,61.89,98.0,76.12,22.07,0.83,0.0
20231011:1730,158.25,113.65,89.44,73.29,22.46,1.1,0.0
20231011:1830,49.47,137.15,46.36,61.47,21.05,0.83,0.0
20231011:1930,50.98,124.86,42.32,47.61,19.36,0.76,0.0
20231011:2030,32.76,107.74,30.31,33.19,19.38,0.83,0.0
20231011:2130,22.32,51.3,14.06,18.55,18.55,1.03,0.0
20231011:2230,0.0,6.94,1.95,3.79,17.19,0.55,0.0
20231011:2330,0.0,0.0,0.0,0.0,16.64,0.55,0.0
20231012:0030,0.0,0.0,0.0,0.0,15.84,0.83,0.0
20231012:0130,0.0,0.0,0.0,0.0,14.88,0.97,0.0
20231012:0230,0.0,0.0,0.0,0.0,14.28,0.9,0.0
20231012:0330,0.0,0.0,0.0,0.0,13.59,0.83,0.0
20231012:0430,0.0,0.0,0.0,0.0,13.35,0.55,0.0
20231012:0530,0.0,0.0,0.0,0.0,12.94,0.34,0.0
20231012:0630,0.0,0.0,0.0,0.0,12.41,0.28,0.0
20231012:0730,0.0,0.0,0.0,0.0,12.28,0.21,0.0
20231012:0830,0.0,0.0,0.0,0.0,11.96,0.34,0.0
20231012:0930,0.0,0.0,0.0,0.0,11.51,0.48,0.0
20231012:1030,0.0,0.0,0.0,-5.26,11.24,0.62,0.0
20231012:1130,0.0,17.73,4.98,9.52,11.15,0.69,0.0
20231012:1230,90.93,56.0,30.97,24.22,13.2,0.69,0.0
20231012:1330,115.63,86.76,52.51,38.77,15.92,0.69,0.0
20231012:1430,153.71,64.96,69.51,53.0,18.12,0.48,0.0
20231012:1530,197.96,52.35,90.53,66.3,19.93,0.69,0.0
20231012:1630,201.69,74.81,99.34,75.78,21.51,0.83,0.0
20231012:1730,182.12,69.97,89.11,72.95,22.65,0.83,0.0
20231012:1830,196.52,51.45,87.79,61.24,22.46,0.83,0.0
20231012:1930,165.27,51.45,68.39,47.44,21.05,0.69,0.0
20231012:2030,108.74,65.37,43.14,33.05,20.31,0.41,0.0
20231012:2130,75.03,39.33,20.92,18.43,19.59,0.69,0.0
20231012:2230,0.0,6.19,1.74,3.69,18.86,0.55,0.0
20231012:2330,0.0,0.0,0.0,0.0,17.61,0.41,0.0
20231013:0030,0.0,0.0,0.0,0.0,16.71,0.34,0.0
20231013:0130,0.0,0.0,0.0,0.0,15.18,0.62,0.0
20231013:0230,0.0,0.0,0.0,0.0,14.31,0.97,0.0
20231013:0330,0.0,0.0,0.0,0.0,13.4,1.03,0.0
20231013:0430,0.0,0.0,0.0,0.0,12.77,1.1,0.0
20231013:0530,0.0,0.0,0.0,0.0,12.86,0.9,0.0
20231013:0630,0.0,0.0,0.0,0.0,12.67,0.76,0.0
20231013:0730,0.0,0.0,0.0,0.0,12.31,0.76,0.0
20231013:0830,0.0,0.0,0.0,0.0,12.11,0.83,0.0
20231013:0930,0.0,0.0,0.0,0.0,12.07,0.83,0.0
20231013:1030,0.0,0.0,0.0,-5.24,11.86,0.9,0.0
20231013:1130,0.0,19.26,5.41,9.53,11.65,0.83,0.0
20231013:1230,104.4,61.3,33.95,24.21,13.84,0.62,0.0
20231013:1330,142.33,66.53,55.92,38.74,16.84,0.69,0.0
20231013:1430,191.39,60.7,81.05,52.92,18.89,0.62,0.0
20231013:1530,219.54,51.98,96.91,66.14,21.14,0.69,0.0
20231013:1630,224.33,55.41,102.52,75.44,22.87,0.76,0.0
20231013:1730,164.51,93.39,83.88,72.62,23.53,0.69,0.0
20231013:1830,97.15,118.51,59.12,61.02,23.52,0.62,0.0
20231013:1930,69.02,118.29,45.63,47.28,20.02,0.34,0.0
20231013:2030,11.53,95.25,21.92,32.92,19.5,0.28,0.0
20231013:2130,5.04,52.19,11.21,18.31,18.23,0.21,0.0
20231013:2230,0.0,4.98,1.4,3.59,17.03,0.14,0.0
20231013:2330,0.0,0.0,0.0,0.0,16.26,0.21,0.0
20231014:0030,0.0,0.0,0.0,0.0,15.59,0.14,0.0
20231014:0130,0.0,0.0,0.0,0.0,15.2,0.28,0.0
20231014:0230,0.0,0.0,0.0,0.0,14.74,0.62,0.0
20231014:0330,0.0,0.0,0.0,0.0,14.36,0.83,0.0
20231014:0430,0.0,0.0,0.0,0.0,13.81,0.62,0.0
20231014:0530,0.0,0.0,0.0,0.0,13.96,0.28,0.0
20231014:0630,0.0,0.0,0.0,0.0,14.05,0.14,0.0
20231014:0730,0.0,0.0,0.0,0.0,14.22,0.21,0.0
20231014:0830,0.0,0.0,0.0,0.0,14.31,0.07,0.0
20231014:0930,0.0,0.0,0.0,0.0,14.28,0.21,0.0
20231014:1030,0.0,0.0,0.0,-5.22,13.98,0.41,0.0
20231014:1130,0.0,17.43,4.9,9.53,13.7,0.76,0.0
20231014:1230,42.09,60.39,20.17,24.2,14.58,0.9,0.0
20231014:1330,69.41,101.06,39.16,38.7,15.66,0.69,0.0
20231014:1430,77.38,115.72,48.6,52.84,17.5,0.41,0.0
20231014:1530,93.26,134.24,60.54,65.96,18.78,0.62,0.0
20231014:1630,89.46,161.65,65.54,75.1,19.44,0.76,0.0
20231014:1730,76.78,191.08,65.99,72.29,19.64,1.03,0.0
20231014:1830,31.02,118.69,34.55,60.8,20.93,0.76,0.0
20231014:1930,24.03,106.68,28.72,47.11,17.83,0.21,0.0
20231014:2030,17.31,102.28,24.53,32.78,17.81,0.41,0.0
20231014:2130,21.81,60.65,15.11,18.2,17.66,0.28,0.0
20231014:2230,0.0,5.62,1.58,3.49,17.07,0.34,0.0
20231014:2330,0.0,0.0,0.0,0.0,16.5,0.62,0.0
20231015:0030,0.0,0.0,0.0,0.0,15.94,0.41,0.0
20231015:0130,0.0,0.0,0.0,0.0,15.49,0.28,0.0
20231015:0230,0.0,0.0,0.0,0.0,15.04,0.28,0.0
20231015:0330,0.0,0.0,0.0,0.0,14.42,0.41,0.0
20231015:0430,0.0,0.0,0.0,0.0,14.06,0.55,0.0
20231015:0530,0.0,0.0,0.0,0.0,13.84,0.48,0.0
20231015:0630,0.0,0.0,0.0,0.0,13.25,0.62,0.0
20231015:0730,0.0,0.0,0.0,0.0,13.67,0.48,0.0
20231015:0830,0.0,0.0,0.0,0.0,13.78,0.83,0.0
20231015:0930,0.0,0.0,0.0,0.0,13.71,0.76,0.0
20231015:1030,0.0,0.0,0.0,-5.21,13.9,0.9,0.0
20231015:1130,0.0,14.33,4.02,9.53,13.5,0.48,0.0
20231015:1230,76.29,71.0,28.19,24.18,14.24,0.62,0.0
20231015:1330,121.59,89.84,51.01,38.65,15.81,0.62,0.0
20231015:1430,179.15,73.3,74.68,52.75,17.73,0.55,0.0
20231015:1530,186.68,85.61,85.46,65.79,19.65,0.69,0.0
20231015:1630,207.9,79.28,95.22,74.76,20.98,0.76,0.0
20231015:1730,208.34,90.22,96.86,71.96,21.83,0.97,0.0
20231015:1830,191.86,80.47,84.47,60.57,22.3,1.03,0.0
20231015:1930,111.71,92.28,52.61,46.94,20.45,0.9,0.0
20231015:2030,86.84,73.21,35.5,32.65,19.69,0.48,0.0
20231015:2130,60.0,52.57,18.89,18.09,19.29,0.48,0.0
20231015:2230,0.0,7.32,2.05,3.4,18.19,0.41,0.0
20231015:2330,0.0,0.0,0.0,0.0,17.19,0.21,0.0
20231016:0030,0.0,0.0,0.0,0.0,16.31,0.14,0.0
20231016:0130,0.0,0.0,0.0,0.0,14.91,0.48,0.0
20231016:0230,0.0,0.0,0.0,0.0,14.83,0.41,0.0
20231016:0330,0.0,0.0,0.0,0.0,14.72,0.28,0.0
20231016:0430,0.0,0.0,0.0,0.0,13.63,0.55,0.0
20231016:0530,0.0,0.0,0.0,0.0,12.76,0.69,0.0
20231016:0630,0.0,0.0,0.0,0.0,12.64,0.48,0.0
20231016:0730,0.0,0.0,0.0,0.0,12.99,0.48,0.0
20231016:0830,0.0,0.0,0.0,0.0,12.23,0.48,0.0
20231016:0930,0.0,0.0,0.0,0.0,11.81,0.55,0.0
20231016:1030,0.0,0.0,0.0,-5.19,11.48,0.76,0.0
20231016:1130,0.0,17.5,4.92,9.53,11.92,0.76,0.0
20231016:1230,47.46,85.4,24.94,24.16,13.63,0.69,0.0
20231016:1330,71.37,104.39,38.95,38.61,15.72,0.48,0.0
20231016:1430,141.94,110.2,66.91,52.65,17.23,0.48,0.0
20231016:1530,173.25,126.9,86.09,65.6,19.18,0.55,0.0
20231016:1630,195.79,121.9,96.3,74.42,20.81,0.62,0.0
20231016:1730,175.8,124.39,88.29,71.63,22.14,0.69,0.0
20231016:1830,97.2,121.76,56.5,60.35,21.89,0.62,0.0
20231016:1930,52.62,120.97,39.14,46.78,19.37,0.28,0.0
20231016:2030,31.08,91.44,25.13,32.52,18.4,0.62,0.0
20231016:2130,10.17,23.73,6.25,17.98,17.06,0.69,0.0
20231016:2230,0.0,5.91,1.66,3.3,16.3,0.69,0.0
20231016:2330,0.0,0.0,0.0,0.0,15.39,0.55,0.0
20231017:0030,0.0,0.0,0.0,0.0,14.87,0.9,0.0
20231017:0130,0.0,0.0,0.0,0.0,14.07,0.41,0.0
20231017:0230,0.0,0.0,0.0,0.0,13.84,0.41,0.0
20231017:0330,0.0,0.0,0.0,0.0,13.95,0.28,0.0
20231017:0430,0.0,0.0,0.0,0.0,13.55,0.21,0.0
20231017:0530,0.0,0.0,0.0,0.0,12.3,0.34,0.0
20231017:0630,0.0,0.0,0.0,0.0,12.15,0.41,0.0
20231017:0730,0.0,0.0,0.0,0.0,12.5,0.34,0.0
20231017:0830,0.0,0.0,0.0,0.0,11.87,0.55,0.0
20231017:0930,0.0,0.0,0.0,0.0,11.44,0.55,0.0
20231017:1030,0.0,0.0,0.0,-5.18,11.22,0.48,0.0
20231017:1130,0.0,17.36,4.87,9.53,11.07,0.55,0.0
20231017:1230,89.62,68.71,29.1,24.14,13.17,0.55,0.0
20231017:1330,135.95,103.81,55.04,38.55,15.45,0.76,0.0
20231017:1430,187.21,60.34,71.4,52.55,17.76,1.24,0.0
20231017:1530,236.85,53.63,93.92,65.42,19.37,1.03,0.0
20231017:1630,213.33,73.05,91.65,74.08,21.06,0.69,0.0
20231017:1730,207.72,98.12,93.57,71.31,22.09,0.69,0.0
20231017:1830,127.31,148.7,70.46,60.13,22.81,0.83,0.0
20231017:1930,68.0,134.94,45.52,46.61,20.51,0.69,0.0
20231017:2030,59.32,84.83,29.79,32.39,19.35,0.48,0.0
20231017:2130,33.58,49.58,14.09,17.87,17.8,0.48,0.0
20231017:2230,0.0,5.54,1.56,3.21,16.38,0.62,0.0
20231017:2330,0.0,0.0,0.0,0.0,15.36,0.69,0.0
20231018:0030,0.0,0.0,0.0,0.0,15.16,0.55,0.0
20231018:0130,0.0,0.0,0.0,0.0,14.39,0.69,0.0
20231018:0230,0.0,0.0,0.0,0.0,14.16,0.76,0.0
20231018:0330,0.0,0.0,0.0,0.0,13.04,0.76,0.0
20231018:0430,0.0,0.0,0.0,0.0,12.75,0.76,0.0
20231018:0530,0.0,0.0,0.0,0.0,12.62,0.69,0.0
20231018:0630,0.0,0.0,0.0,0.0,12.87,0.55,0.0
20231018:0730,0.0,0.0,0.0,0.0,11.7,0.76,0.0
20231018:0830,0.0,0.0,0.0,0.0,11.95,0.69,0.0
20231018:0930,0.0,0.0,0.0,0.0,11.45,0.76,0.0
20231018:1030,0.0,0.0,0.0,-5.17,11.62,0.9,0.0
20231018:1130,0.0,16.59,4.66,9.52,11.24,1.03,0.0
20231018:1230,107.67,61.54,30.57,24.11,14.0,1.03,0.0
20231018:1330,178.3,72.4,59.83,38.5,15.95,0.9,0.0
20231018:1430,211.01,66.57,78.56,52.45,18.41,0.83,0.0
20231018:1530,183.77,101.98,81.72,65.23,20.02,1.03,0.0
20231018:1630,221.96,81.15,94.32,73.74,21.15,1.1,0.0
20231018:1730,146.19,111.81,71.82,70.98,22.43,1.03,0.0
20231018:1830,119.69,156.55,68.17,59.9,22.37,0.76,0.0
20231018:1930,66.89,123.27,42.46,46.45,21.65,0.9,0.0
20231018:2030,36.53,93.37,26.1,32.26,20.27,0.9,0.0
20231018:2130,16.98,54.69,12.85,17.77,19.42,0.07,0.0
20231018:2230,0.0,5.45,1.53,3.13,17.94,0.55,0.0
20231018:2330,0.0,0.0,0.0,0.0,16.99,0.69,0.0
20231019:0030,0.0,0.0,0.0,0.0,16.48,0.9,0.0
20231019:0130,0.0,0.0,0.0,0.0,15.76,1.03,0.0
20231019:0230,0.0,0.0,0.0,0.0,15.08,0.97,0.0
20231019:0330,0.0,0.0,0.0,0.0,14.59,1.03,0.0
20231019:0430,0.0,0.0,0.0,0.0,14.11,1.03,0.0
20231019:0530,0.0,0.0,0.0,0.0,13.78,0.97,0.0
20231019:0630,0.0,0.0,0.0,0.0,13.78,0.9,0.0
20231019:0730,0.0,0.0,0.0,0.0,13.39,0.83,0.0
20231019:0830,0.0,0.0,0.0,0.0,13.1,0.9,0.0
20231019:0930,0.0,0.0,0.0,0.0,12.94,0.83,0.0
20231019:1030,0.0,0.0,0.0,-5.17,12.99,0.9,0.0
20231019:1130,0.0,18.46,5.18,9.51,13.1,0.9,0.0
20231019:1230,57.92,89.16,26.25,24.08,14.49,0.9,0.0
20231019:1330,70.09,133.19,42.08,38.43,16.21,0.55,0.0
20231019:1430,54.13,173.46,49.16,52.34,18.14,0.48,0.0
20231019:1530,69.07,212.71,62.96,65.03,19.24,0.76,0.0
20231019:1630,54.67,235.56,63.8,73.4,20.64,0.9,0.0
20231019:1730,58.26,216.8,61.11,70.66,21.32,0.9,0.0
20231019:1830,45.84,171.55,47.57,59.68,21.54,0.76,0.0
20231019:1930,56.11,113.38,37.24,46.29,19.6,1.24,0.0
20231019:2030,46.36,104.16,29.75,32.13,19.64,1.03,0.0
20231019:2130,8.82,53.3,11.62,17.67,19.23,0.69,0.0
20231019:2230,0.0,3.74,1.05,3.04,17.28,0.41,0.0
20231019:2330,0.0,0.0,0.0,0.0,16.43,0.21,0.0
20231020:0030,0.0,0.0,0.0,0.0,16.07,0.14,0.0
20231020:0130,0.0,0.0,0.0,0.0,15.76,0.07,0.0
20231020:0230,0.0,0.0,0.0,0.0,14.55,0.21,0.0
20231020:0330,0.0,0.0,0.0,0.0,13.94,0.28,0.0
20231020:0430,0.0,0.0,0.0,0.0,13.35,0.48,0.0
20231020:0530,0.0,0.0,0.0,0.0,13.14,0.48,0.0
20231020:0630,0.0,0.0,0.0,0.0,13.0,0.34,0.0
20231020:0730,0.0,0.0,0.0,0.0,12.72,0.48,0.0
20231020:0830,0.0,0.0,0.0,0.0,12.87,0.55,0.0
20231020:0930,0.0,0.0,0.0,0.0,12.48,0.62,0.0
20231020:1030,0.0,0.0,0.0,-5.16,12.68,0.69,0.0
20231020:1130,0.0,18.23,5.12,9.5,12.6,0.97,0.0
20231020:1230,29.32,78.37,19.82,24.04,14.0,1.03,0.0
20231020:1330,96.07,104.45,42.39,38.37,15.72,0.41,0.0
20231020:1430,113.8,101.41,52.08,52.23,17.62,0.28,0.0
20231020:1530,65.91,135.56,46.97,64.83,18.56,0.28,0.0
20231020:1630,40.79,175.27,47.57,73.06,18.61,0.28,0.0
20231020:1730,6.1,166.78,35.28,70.34,18.73,0.55,0.0
20231020:1830,54.87,118.23,39.68,59.46,18.01,0.69,0.0
20231020:1930,1.43,106.36,21.69,46.13,18.02,0.41,0.0
20231020:2030,3.15,67.23,14.1,32.01,21.0,0.55,0.0
20231020:2130,0.0,35.89,7.2,17.57,17.71,0.41,0.0
20231020:2230,0.0,3.65,1.02,2.96,16.08,0.76,0.0
20231020:2330,0.0,0.0,0.0,0.0,15.06,0.83,0.0
20231021:0030,0.0,0.0,0.0,0.0,14.53,0.62,0.0
20231021:0130,0.0,0.0,0.0,0.0,14.3,0.55,0.0
20231021:0230,0.0,0.0,0.0,0.0,14.25,0.48,0.0
20231021:0330,0.0,0.0,0.0,0.0,14.36,0.55,0.0
20231021:0430,0.0,0.0,0.0,0.0,14.11,0.34,0.0
20231021:0530,0.0,0.0,0.0,0.0,14.14,0.21,0.0
20231021:0630,0.0,0.0,0.0,0.0,14.01,0.21,0.0
20231021:0730,0.0,0.0,0.0,0.0,13.93,0.48,0.0
20231021:0830,0.0,0.0,0.0,0.0,13.72,0.34,0.0
20231021:0930,0.0,0.0,0.0,0.0,13.73,0.21,0.0
20231021:1030,0.0,0.0,0.0,-5.16,13.78,0.34,0.0
20231021:1130,0.0,12.09,3.4,9.48,13.75,0.62,0.0
20231021:1230,29.38,49.52,14.35,24.0,14.37,0.34,0.0
20231021:1330,6.25,61.43,13.72,38.3,14.84,0.28,0.0
20231021:1430,8.78,74.88,17.4,52.11,15.7,0.28,0.0
20231021:1530,11.76,132.5,29.98,64.62,16.9,0.28,0.0
20231021:1630,12.54,142.59,32.38,72.72,16.67,0.28,0.0
20231021:1730,40.97,169.12,45.94,70.02,17.53,0.28,0.0
20231021:1830,43.22,199.16,51.37,59.25,18.01,0.55,0.0
20231021:1930,81.22,150.48,49.33,45.97,18.5,0.69,0.0
20231021:2030,13.04,87.27,19.86,31.89,18.51,0.9,0.0
20231021:2130,2.65,31.68,6.65,17.47,16.7,0.28,0.0
20231021:2230,0.0,5.61,1.57,2.89,15.66,0.21,0.0
20231021:2330,0.0,0.0,0.0,0.0,14.86,0.07,0.0
20231022:0030,0.0,0.0,0.0,0.0,14.24,0.21,0.0
20231022:0130,0.0,0.0,0.0,0.0,13.79,0.34,0.0
20231022:0230,0.0,0.0,0.0,0.0,13.45,0.41,0.0
20231022:0330,0.0,0.0,0.0,0.0,13.11,0.55,0.0
20231022:0430,0.0,0.0,0.0,0.0,13.16,0.69,0.0
20231022:0530,0.0,0.0,0.0,0.0,13.24,0.48,0.0
20231022:0630,0.0,0.0,0.0,0.0,13.38,0.34,0.0
20231022:0730,0.0,0.0,0.0,0.0,12.92,0.28,0.0
20231022:0830,0.0,0.0,0.0,0.0,12.49,0.21,0.0
20231022:0930,0.0,0.0,0.0,0.0,12.39,0.21,0.0
20231022:1030,0.0,0.0,0.0,-5.16,12.17,0.28,0.0
20231022:1130,0.0,10.15,2.85,9.46,12.3,0.34,0.0
20231022:1230,32.93,48.66,14.57,23.96,13.39,0.34,0.0
20231022:1330,36.95,77.08,23.35,38.23,14.84,0.34,0.0
20231022:1430,83.09,136.02,48.39,51.99,16.15,0.28,0.0
20231022:1530,47.73,187.93,50.7,64.41,17.99,0.34,0.0
20231022:1630,95.1,204.04,68.32,72.38,18.38,0.34,0.0
20231022:1730,74.3,214.39,63.8,69.71,19.77,0.62,0.0
20231022:1830,26.69,176.84,42.42,59.03,19.94,0.97,0.0
20231022:1930,6.7,74.96,16.67,45.82,18.1,0.34,0.0
20231022:2030,2.12,74.05,15.24,31.77,16.75,0.48,0.0
20231022:2130,4.5,47.22,9.89,17.38,16.68,0.21,0.0
20231022:2230,0.0,5.91,1.66,2.81,15.91,0.07,0.0
20231022:2330,0.0,0.0,0.0,0.0,15.42,0.28,0.0
20231023:0030,0.0,0.0,0.0,0.0,14.88,0.14,0.0
20231023:0130,0.0,0.0,0.0,0.0,14.04,0.34,0.0
20231023:0230,0.0,0.0,0.0,0.0,13.69,0.55,0.0
20231023:0330,0.0,0.0,0.0,0.0,13.32,0.69,0.0
20231023:0430,0.0,0.0,0.0,0.0,13.09,0.62,0.0
20231023:0530,0.0,0.0,0.0,0.0,12.94,0.69,0.0
20231023:0630,0.0,0.0,0.0,0.0,12.68,0.83,0.0
20231023:0730,0.0,0.0,0.0,0.0,12.76,0.55,0.0
20231023:0830,0.0,0.0,0.0,0.0,12.82,0.62,0.0
20231023:0930,0.0,0.0,0.0,0.0,12.71,0.62,0.0
20231023:1030,0.0,0.0,0.0,-5.17,12.62,0.55,0.0
20231023:1130,0.0,18.8,5.28,9.44,12.53,0.48,0.0
20231023:1230,51.99,88.31,24.09,23.92,13.81,0.48,0.0
20231023:1330,130.58,113.7,49.5,38.15,15.7,0.21,0.0
20231023:1430,210.52,101.67,76.22,51.87,17.64,0.28,0.0
20231023:1530,229.88,99.91,88.15,64.2,20.13,0.34,0.0
20231023:1630,251.74,91.89,96.7,72.05,21.43,0.41,0.0
20231023:1730,174.22,150.49,81.36,69.39,22.66,0.41,0.0
20231023:1830,193.13,137.4,81.06,58.81,22.7,0.34,0.0
20231023:1930,82.86,115.52,42.28,45.66,22.25,0.21,0.0
20231023:2030,68.98,111.21,33.67,31.66,20.14,0.48,0.0
20231023:2130,12.33,50.15,11.15,17.29,18.94,0.9,0.0
20231023:2230,0.0,5.27,1.48,2.74,17.2,0.55,0.0
20231023:2330,0.0,0.0,0.0,0.0,15.92,0.28,0.0
20231024:0030,0.0,0.0,0.0,0.0,15.53,0.28,0.0
20231024:0130,0.0,0.0,0.0,0.0,14.8,0.34,0.0
20231024:0230,0.0,0.0,0.0,0.0,14.3,0.48,0.0
20231024:0330,0.0,0.0,0.0,0.0,13.56,0.62,0.0
20231024:0430,0.0,0.0,0.0,0.0,13.09,0.76,0.0
20231024:0530,0.0,0.0,0.0,0.0,13.33,0.62,0.0
20231024:0630,0.0,0.0,0.0,0.0,13.58,0.55,0.0
20231024:0730,0.0,0.0,0.0,0.0,14.15,0.41,0.0
20231024:0830,0.0,0.0,0.0,0.0,14.29,0.28,0.0
20231024:0930,0.0,0.0,0.0,0.0,14.48,0.07,0.0
20231024:1030,0.0,0.0,0.0,-5.17,14.42,0.0,0.0
20231024:1130,0.0,9.83,2.76,9.41,13.6,0.34,0.0
20231024:1230,14.03,48.88,11.7,23.87,14.27,0.28,0.0
20231024:1330,3.4,83.02,17.32,38.07,17.1,0.21,0.0
20231024:1430,6.98,142.92,30.3,51.74,15.96,0.21,0.0
20231024:1530,18.12,138.65,32.65,63.99,17.56,0.0,0.0
20231024:1630,7.69,129.41,28.13,71.71,17.71,0.21,0.0
20231024:1730,6.34,170.36,35.88,69.08,19.64,0.34,0.0
20231024:1830,19.55,136.74,32.42,58.6,18.02,0.07,0.0
20231024:1930,55.62,139.44,39.95,45.51,17.55,0.48,0.0
20231024:2030,26.76,110.73,26.34,31.54,17.89,0.55,0.0
20231024:2130,10.64,52.02,11.31,17.2,17.19,0.55,0.0
20231024:2230,0.0,4.9,1.37,2.68,16.39,0.48,0.0
20231024:2330,0.0,0.0,0.0,0.0,15.06,0.48,0.0
20231025:0030,0.0,0.0,0.0,0.0,14.53,0.55,0.0
20231025:0130,0.0,0.0,0.0,0.0,14.34,0.21,0.0
20231025:0230,0.0,0.0,0.0,0.0,14.2,0.07,0.0
20231025:0330,0.0,0.0,0.0,0.0,13.84,0.14,0.0
20231025:0430,0.0,0.0,0.0,0.0,13.8,0.14,0.0
20231025:0530,0.0,0.0,0.0,0.0,13.71,0.14,0.0
20231025:0630,0.0,0.0,0.0,0.0,13.65,0.0,0.0
20231025:0730,0.0,0.0,0.0,0.0,12.5,0.14,0.0
20231025:0830,0.0,0.0,0.0,0.0,12.39,0.28,0.0
20231025:0930,0.0,0.0,0.0,0.0,12.61,0.14,0.0
20231025:1030,0.0,0.0,0.0,-5.18,13.2,0.0,0.0
20231025:1130,0.0,12.34,3.47,9.39,13.42,0.07,0.0
20231025:1230,6.8,55.26,11.94,23.82,14.0,0.0,0.0
20231025:1330,57.6,92.03,29.55,37.99,14.82,0.28,0.0
20231025:1430,78.51,118.82,42.52,51.6,16.14,0.28,0.0
20231025:1530,54.5,169.0,47.86,63.77,17.6,0.28,0.0
20231025:1630,81.55,180.98,58.28,71.38,18.47,0.48,0.0
20231025:1730,28.89,195.34,46.64,68.78,19.77,0.69,0.0
20231025:1830,14.13,153.34,34.22,58.39,18.21,0.76,0.0
20231025:1930,4.85,114.85,24.07,45.36,17.67,0.83,0.0
20231025:2030,1.61,49.06,10.12,31.43,16.79,0.97,0.0
20231025:2130,5.87,40.9,8.72,17.12,15.74,1.1,0.0
20231025:2230,0.0,4.38,1.23,2.61,15.3,0.9,0.0
20231025:2330,0.0,0.0,0.0,0.0,14.65,0.76,0.0
20231026:0030,0.0,0.0,0.0,0.0,14.44,0.9,0.0
20231026:0130,0.0,0.0,0.0,0.0,14.13,0.62,0.0
20231026:0230,0.0,0.0,0.0,0.0,13.95,0.41,0.0
20231026:0330,0.0,0.0,0.0,0.0,14.07,0.48,0.0
20231026:0430,0.0,0.0,0.0,0.0,13.78,0.48,0.0
20231026:0530,0.0,0.0,0.0,0.0,13.49,0.34,0.0
20231026:0630,0.0,0.0,0.0,0.0,12.98,0.28,0.0
20231026:0730,0.0,0.0,0.0,0.0,13.37,0.28,0.0
20231026:0830,0.0,0.0,0.0,0.0,13.76,0.48,0.0
20231026:0930,0.0,0.0,0.0,0.0,13.28,0.34,0.0
20231026:1030,0.0,0.0,0.0,-5.19,13.33,0.28,0.0
20231026:1130,0.0,14.72,4.13,9.35,13.38,0.0,0.0
20231026:1230,80.02,67.65,23.42,23.76,14.94,0.28,0.0
20231026:1330,82.82,104.22,36.27,37.9,14.87,0.48,0.0
20231026:1430,166.7,90.74,58.9,51.46,16.95,0.48,0.0
20231026:1530,101.23,170.19,59.81,63.55,18.21,0.48,0.0
20231026:1630,110.88,169.91,63.75,71.04,18.93,0.76,0.0
