Latitude (decimal degrees):	6.160
Longitude (decimal degrees):	-75.580
Elevation (m):	1618
Radiation database:	PVGIS-ERA5


Slope: 90 deg. 
Azimuth: -90 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230117:0830,0.0,0.0,0.0,0.0,11.78,0.76,0.0
20230117:0930,0.0,0.0,0.0,0.0,11.74,0.83,0.0
20230117:1030,0.0,0.0,0.0,0.0,11.72,0.76,0.0
20230117:1130,0.0,4.29,1.21,1.98,12.29,0.83,0.0
20230117:1230,83.64,57.91,10.74,15.78,12.25,0.69,0.0
20230117:1330,261.47,126.67,31.47,29.22,13.0,0.83,0.0
20230117:1430,273.38,158.14,51.32,41.96,14.77,0.76,0.0
20230117:1530,193.94,133.81,60.08,53.22,16.35,0.62,0.0
20230117:1630,99.54,119.91,74.51,61.17,17.33,0.48,0.0
20230117:1730,0.0,65.79,18.48,62.73,18.7,0.34,0.0
20230117:1830,0.0,76.13,21.39,56.98,18.94,0.34,0.0
20230117:1930,0.0,69.67,19.57,46.75,17.75,0.55,0.0
20230117:2030,0.0,46.21,12.98,34.48,17.46,0.34,0.0
20230117:2130,0.0,39.48,11.09,21.26,17.25,0.14,0.0
20230117:2230,0.0,13.74,3.86,7.57,15.84,0.55,0.0
20230117:2330,0.0,0.0,0.0,-6.35,16.29,0.41,0.0
20230118:0030,0.0,0.0,0.0,0.0,14.78,0.34,0.0
20230118:0130,0.0,0.0,0.0,0.0,13.9,0.62,0.0
20230118:0230,0.0,0.0,0.0,0.0,13.7,0.83,0.0
20230118:0330,0.0,0.0,0.0,0.0,12.79,0.9,0.0
20230118:0430,0.0,0.0,0.0,0.0,12.73,0.76,0.0
20230118:0530,0.0,0.0,0.0,0.0,12.06,0.83,0.0
20230118:0630,0.0,0.0,0.0,0.0,12.2,0.83,0.0
20230118:0730,0.0,0.0,0.0,0.0,12.49,0.41,0.0
20230118:0830,0.0,0.0,0.0,0.0,12.21,0.69,0.0
20230118:0930,0.0,0.0,0.0,0.0,11.7,0.76,0.0
20230118:1030,0.0,0.0,0.0,0.0,11.22,0.9,0.0
20230118:1130,0.0,4.77,1.34,1.93,11.03,0.97,0.0
20230118:1230,152.6,82.54,14.02,15.75,11.93,1.17,0.0
20230118:1330,195.94,137.11,30.34,29.22,13.22,0.9,0.0
20230118:1430,271.8,171.49,52.9,42.0,14.64,0.9,0.0
20230118:1530,201.15,131.22,60.85,53.31,16.3,0.76,0.0
20230118:1630,93.39,135.53,73.89,61.33,17.24,0.48,0.0
20230118:1730,0.0,101.0,28.37,62.94,18.67,0.34,0.0
20230118:1830,0.0,62.66,17.6,57.19,19.88,0.07,0.0
20230118:1930,0.0,72.04,20.24,46.93,19.17,0.14,0.0
20230118:2030,0.0,41.58,11.68,34.63,18.75,0.07,0.0
20230118:2130,0.0,31.04,8.72,21.39,17.37,0.55,0.0
20230118:2230,0.0,12.18,3.42,7.68,15.98,0.41,0.0
20230118:2330,0.0,0.0,0.0,-6.26,14.79,0.76,0.0
20230119:0030,0.0,0.0,0.0,0.0,14.04,0.69,0.0
20230119:0130,0.0,0.0,0.0,0.0,14.0,0.97,0.0
20230119:0230,0.0,0.0,0.0,0.0,13.63,0.9,0.0
20230119:0330,0.0,0.0,0.0,0.0,13.29,0.76,0.0
20230119:0430,0.0,0.0,0.0,0.0,13.23,0.76,0.0
20230119:0530,0.0,0.0,0.0,0.0,12.73,0.41,0.0
20230119:0630,0.0,0.0,0.0,0.0,12.11,0.41,0.0
20230119:0730,0.0,0.0,0.0,0.0,11.28,0.76,0.0
20230119:0830,0.0,0.0,0.0,0.0,11.11,0.69,0.0
20230119:0930,0.0,0.0,0.0,0.0,10.76,0.76,0.0
20230119:1030,0.0,0.0,0.0,0.0,9.97,0.76,0.0
20230119:1130,0.0,4.7,1.32,1.88,10.1,0.76,0.0
20230119:1230,251.73,86.33,15.32,15.72,11.02,0.62,0.0
20230119:1330,408.71,93.51,34.8,29.22,13.2,0.83,0.0
20230119:1430,434.67,81.6,57.12,42.03,14.99,0.83,0.0
20230119:1530,247.48,117.69,67.19,53.4,16.46,0.69,0.0
20230119:1630,112.9,97.08,76.24,61.49,17.91,0.62,0.0
20230119:1730,0.0,55.45,15.57,63.16,18.8,0.48,0.0
20230119:1830,0.0,77.59,21.79,57.4,19.33,0.34,0.0
20230119:1930,0.0,58.08,16.31,47.11,19.28,0.48,0.0
20230119:2030,0.0,57.37,16.11,34.78,19.18,0.41,0.0
20230119:2130,0.0,37.67,10.58,21.52,17.29,0.55,0.0
20230119:2230,0.0,9.22,2.59,7.79,15.89,0.21,0.0
20230119:2330,0.0,0.0,0.0,-6.17,14.99,0.48,0.0
20230120:0030,0.0,0.0,0.0,0.0,14.23,0.55,0.0
20230120:0130,0.0,0.0,0.0,0.0,13.56,0.41,0.0
20230120:0230,0.0,0.0,0.0,0.0,13.15,0.21,0.0
20230120:0330,0.0,0.0,0.0,0.0,13.03,0.55,0.0
20230120:0430,0.0,0.0,0.0,0.0,13.01,0.48,0.0
20230120:0530,0.0,0.0,0.0,0.0,12.66,0.41,0.0
20230120:0630,0.0,0.0,0.0,0.0,12.37,0.55,0.0
20230120:0730,0.0,0.0,0.0,0.0,11.2,0.41,0.0
20230120:0830,0.0,0.0,0.0,0.0,10.72,0.48,0.0
20230120:0930,0.0,0.0,0.0,0.0,10.27,0.41,0.0
20230120:1030,0.0,0.0,0.0,0.0,10.07,0.48,0.0
20230120:1130,0.0,6.27,1.76,1.84,9.52,0.41,0.0
20230120:1230,124.64,86.25,14.39,15.7,9.71,0.41,0.0
20230120:1330,262.07,164.67,35.84,29.23,12.39,0.48,0.0
20230120:1430,423.07,137.56,62.4,42.07,14.75,0.41,0.0
20230120:1530,302.17,103.21,75.25,53.49,16.58,0.55,0.0
20230120:1630,124.43,75.54,77.6,61.66,18.25,0.62,0.0
20230120:1730,0.0,69.83,19.61,63.38,19.18,0.48,0.0
20230120:1830,0.0,64.88,18.22,57.61,19.53,0.62,0.0
20230120:1930,0.0,45.27,12.72,47.29,19.68,0.55,0.0
20230120:2030,0.0,33.7,9.47,34.93,19.05,0.48,0.0
20230120:2130,0.0,29.96,8.42,21.64,18.3,0.48,0.0
20230120:2230,0.0,12.94,3.63,7.9,17.33,0.62,0.0
20230120:2330,0.0,0.0,0.0,-6.08,16.3,0.48,0.0
20230121:0030,0.0,0.0,0.0,0.0,15.05,0.41,0.0
20230121:0130,0.0,0.0,0.0,0.0,14.03,0.48,0.0
20230121:0230,0.0,0.0,0.0,0.0,14.07,0.41,0.0
20230121:0330,0.0,0.0,0.0,0.0,13.71,0.34,0.0
20230121:0430,0.0,0.0,0.0,0.0,13.44,0.28,0.0
20230121:0530,0.0,0.0,0.0,0.0,12.65,0.48,0.0
20230121:0630,0.0,0.0,0.0,0.0,12.46,0.34,0.0
20230121:0730,0.0,0.0,0.0,0.0,11.92,0.69,0.0
20230121:0830,0.0,0.0,0.0,0.0,11.63,0.76,0.0
20230121:0930,0.0,0.0,0.0,0.0,11.52,0.76,0.0
20230121:1030,0.0,0.0,0.0,0.0,11.12,0.83,0.0
20230121:1130,0.0,4.45,1.25,1.79,11.11,1.1,0.0
20230121:1230,290.61,85.56,15.78,15.68,11.28,0.97,0.0
20230121:1330,226.28,121.24,29.29,29.23,13.12,0.62,0.0
20230121:1430,171.15,112.17,35.72,42.12,14.59,0.76,0.0
20230121:1530,94.75,149.78,45.13,53.59,15.7,0.41,0.0
20230121:1630,41.6,179.47,55.63,61.83,16.69,0.48,0.0
20230121:1730,0.0,135.23,37.99,63.61,17.89,0.34,0.0
20230121:1830,0.0,124.28,34.91,57.83,18.49,0.21,0.0
20230121:1930,0.0,111.7,31.37,47.47,18.64,0.34,0.0
20230121:2030,0.0,80.81,22.7,35.08,18.55,0.41,0.0
20230121:2130,0.0,41.19,11.57,21.77,18.02,0.48,0.0
20230121:2230,0.0,15.63,4.39,8.0,16.02,0.28,0.0
20230121:2330,0.0,0.0,0.0,-5.99,15.71,0.34,0.0
20230122:0030,0.0,0.0,0.0,0.0,14.88,0.48,0.0
20230122:0130,0.0,0.0,0.0,0.0,14.62,0.21,0.0
20230122:0230,0.0,0.0,0.0,0.0,14.21,0.28,0.0
20230122:0330,0.0,0.0,0.0,0.0,13.98,0.34,0.0
20230122:0430,0.0,0.0,0.0,0.0,13.61,0.41,0.0
20230122:0530,0.0,0.0,0.0,0.0,13.07,0.48,0.0
20230122:0630,0.0,0.0,0.0,0.0,12.51,0.62,0.0
20230122:0730,0.0,0.0,0.0,0.0,12.26,0.69,0.0
20230122:0830,0.0,0.0,0.0,0.0,12.49,0.55,0.0
20230122:0930,0.0,0.0,0.0,0.0,12.57,0.48,0.0
20230122:1030,0.0,0.0,0.0,0.0,12.54,0.62,0.0
20230122:1130,0.0,3.12,0.87,1.76,12.26,0.62,0.0
20230122:1230,17.79,35.38,7.05,15.67,12.45,0.62,0.0
20230122:1330,48.52,84.15,17.94,29.25,13.03,0.55,0.0
20230122:1430,96.85,138.05,33.95,42.17,14.15,0.34,0.0
20230122:1530,111.31,165.83,50.62,53.7,15.34,0.28,0.0
20230122:1630,66.75,147.15,61.42,62.01,16.86,0.48,0.0
20230122:1730,0.0,101.41,28.49,63.84,17.55,0.62,0.0
20230122:1830,0.0,88.48,24.86,58.05,18.93,0.69,0.0
20230122:1930,0.0,88.7,24.91,47.65,17.49,0.28,0.0
20230122:2030,0.0,67.82,19.05,35.23,16.26,0.41,0.0
20230122:2130,0.0,36.06,10.13,21.89,16.89,0.28,0.0
20230122:2230,0.0,14.54,4.08,8.11,15.63,0.34,0.0
20230122:2330,0.0,0.0,0.0,-5.91,15.01,0.41,0.0
20230123:0030,0.0,0.0,0.0,0.0,14.11,0.14,0.0
20230123:0130,0.0,0.0,0.0,0.0,13.84,0.0,0.0
20230123:0230,0.0,0.0,0.0,0.0,13.31,0.34,0.0
20230123:0330,0.0,0.0,0.0,0.0,13.01,0.76,0.0
20230123:0430,0.0,0.0,0.0,0.0,12.68,0.9,0.0
20230123:0530,0.0,0.0,0.0,0.0,12.18,0.97,0.0
20230123:0630,0.0,0.0,0.0,0.0,11.65,0.9,0.0
20230123:0730,0.0,0.0,0.0,0.0,12.17,0.83,0.0
20230123:0830,0.0,0.0,0.0,0.0,12.28,0.76,0.0
20230123:0930,0.0,0.0,0.0,0.0,12.11,0.97,0.0
20230123:1030,0.0,0.0,0.0,0.0,12.09,1.17,0.0
20230123:1130,0.0,5.57,1.56,1.72,11.46,0.97,0.0
20230123:1230,233.89,100.02,16.23,15.65,11.76,1.03,0.0
20230123:1330,328.63,150.03,36.58,29.26,13.11,1.24,0.0
20230123:1430,327.68,180.68,58.57,42.22,14.82,1.03,0.0
20230123:1530,256.67,137.3,71.37,53.8,17.06,0.83,0.0
20230123:1630,134.91,92.53,85.19,62.2,18.58,1.03,0.0
20230123:1730,0.0,57.83,16.24,64.08,20.04,1.03,0.0
20230123:1830,0.0,54.27,15.24,58.27,20.42,1.31,0.0
20230123:1930,0.0,41.76,11.73,47.84,20.85,1.31,0.0
20230123:2030,0.0,39.43,11.07,35.38,20.31,1.45,0.0
20230123:2130,0.0,29.58,8.31,22.02,19.84,1.45,0.0
20230123:2230,0.0,14.08,3.95,8.21,18.01,1.17,0.0
20230123:2330,0.0,0.0,0.0,-5.83,16.83,1.17,0.0
20230124:0030,0.0,0.0,0.0,0.0,15.64,1.17,0.0
20230124:0130,0.0,0.0,0.0,0.0,14.63,1.1,0.0
20230124:0230,0.0,0.0,0.0,0.0,13.77,1.1,0.0
20230124:0330,0.0,0.0,0.0,0.0,13.43,1.03,0.0
20230124:0430,0.0,0.0,0.0,0.0,13.09,1.03,0.0
20230124:0530,0.0,0.0,0.0,0.0,12.75,0.97,0.0
20230124:0630,0.0,0.0,0.0,0.0,12.44,0.83,0.0
20230124:0730,0.0,0.0,0.0,0.0,11.58,0.97,0.0
20230124:0830,0.0,0.0,0.0,0.0,10.92,1.03,0.0
20230124:0930,0.0,0.0,0.0,0.0,10.38,1.03,0.0
20230124:1030,0.0,0.0,0.0,0.0,10.1,1.03,0.0
20230124:1130,0.0,5.32,1.49,1.69,9.83,1.03,0.0
20230124:1230,556.67,118.97,23.12,15.65,10.16,0.97,0.0
20230124:1330,498.59,146.01,43.93,29.28,14.21,0.62,0.0
20230124:1430,473.1,136.68,66.84,42.28,16.89,0.62,0.0
20230124:1530,283.95,165.74,80.67,53.92,19.04,0.62,0.0
20230124:1630,145.13,106.47,93.04,62.39,20.54,0.76,0.0
20230124:1730,0.0,63.81,17.92,64.33,21.63,0.9,0.0
20230124:1830,0.0,49.08,13.79,58.49,22.23,1.03,0.0
20230124:1930,0.0,52.58,14.77,48.02,20.63,1.1,0.0
20230124:2030,0.0,63.49,17.84,35.53,20.14,1.17,0.0
20230124:2130,0.0,39.53,11.11,22.14,19.62,0.97,0.0
20230124:2230,0.0,16.54,4.65,8.31,17.77,1.03,0.0
20230124:2330,0.0,0.0,0.0,-5.75,16.62,0.9,0.0
20230125:0030,0.0,0.0,0.0,0.0,15.4,1.03,0.0
20230125:0130,0.0,0.0,0.0,0.0,14.65,1.1,0.0
20230125:0230,0.0,0.0,0.0,0.0,13.81,1.17,0.0
20230125:0330,0.0,0.0,0.0,0.0,13.19,1.17,0.0
20230125:0430,0.0,0.0,0.0,0.0,12.59,1.17,0.0
20230125:0530,0.0,0.0,0.0,0.0,11.92,1.1,0.0
20230125:0630,0.0,0.0,0.0,0.0,11.65,0.97,0.0
20230125:0730,0.0,0.0,0.0,0.0,10.96,1.03,0.0
20230125:0830,0.0,0.0,0.0,0.0,10.38,1.1,0.0
20230125:0930,0.0,0.0,0.0,0.0,10.09,1.17,0.0
20230125:1030,0.0,0.0,0.0,0.0,9.86,1.03,0.0
20230125:1130,0.0,5.02,1.41,1.66,9.56,0.9,0.0
20230125:1230,430.44,123.29,20.76,15.64,9.96,0.69,0.0
20230125:1330,598.29,128.11,47.55,29.3,13.64,0.28,0.0
20230125:1430,508.35,114.48,67.81,42.34,16.53,0.14,0.0
20230125:1530,403.81,70.58,89.33,54.04,18.8,0.14,0.0
20230125:1630,162.94,71.58,94.83,62.59,20.07,0.41,0.0
20230125:1730,0.0,45.43,12.76,64.58,20.97,0.48,0.0
20230125:1830,0.0,43.75,12.29,58.72,21.32,0.55,0.0
20230125:1930,0.0,42.56,11.96,48.21,21.22,0.83,0.0
20230125:2030,0.0,45.41,12.76,35.68,20.09,0.76,0.0
20230125:2130,0.0,38.4,10.78,22.26,18.83,0.83,0.0
20230125:2230,0.0,11.75,3.3,8.41,18.0,0.76,0.0
20230125:2330,0.0,0.0,0.0,-5.67,16.86,0.55,0.0
20230126:0030,0.0,0.0,0.0,0.0,15.68,0.83,0.0
20230126:0130,0.0,0.0,0.0,0.0,14.56,0.83,0.0
20230126:0230,0.0,0.0,0.0,0.0,13.64,0.83,0.0
20230126:0330,0.0,0.0,0.0,0.0,12.92,0.83,0.0
20230126:0430,0.0,0.0,0.0,0.0,12.29,0.83,0.0
20230126:0530,0.0,0.0,0.0,0.0,11.93,0.83,0.0
20230126:0630,0.0,0.0,0.0,0.0,11.51,0.83,0.0
20230126:0730,0.0,0.0,0.0,0.0,10.92,0.83,0.0
20230126:0830,0.0,0.0,0.0,0.0,10.23,1.03,0.0
20230126:0930,0.0,0.0,0.0,0.0,9.9,1.1,0.0
20230126:1030,0.0,0.0,0.0,0.0,9.84,0.97,0.0
20230126:1130,0.0,4.98,1.4,1.64,9.26,0.97,0.0
20230126:1230,458.56,124.62,21.33,15.64,9.99,0.62,0.0
20230126:1330,549.71,126.51,44.79,29.33,14.11,0.76,0.0
20230126:1430,483.28,129.44,66.88,42.41,16.28,0.55,0.0
20230126:1530,369.28,89.01,85.14,54.16,18.2,0.55,0.0
20230126:1630,137.35,83.16,83.36,62.79,19.64,0.62,0.0
20230126:1730,0.0,71.81,20.17,64.83,20.73,0.62,0.0
20230126:1830,0.0,47.15,13.24,58.95,20.81,0.62,0.0
20230126:1930,0.0,47.33,13.29,48.39,21.51,0.97,0.0
20230126:2030,0.0,41.01,11.52,35.83,20.81,0.97,0.0
20230126:2130,0.0,30.08,8.45,22.38,19.91,0.97,0.0
20230126:2230,0.0,14.6,4.1,8.5,18.85,0.97,0.0
20230126:2330,0.0,0.0,0.0,-5.59,17.57,0.76,0.0
20230127:0030,0.0,0.0,0.0,0.0,16.19,0.76,0.0
20230127:0130,0.0,0.0,0.0,0.0,14.62,0.9,0.0
20230127:0230,0.0,0.0,0.0,0.0,13.63,0.9,0.0
20230127:0330,0.0,0.0,0.0,0.0,13.27,0.83,0.0
20230127:0430,0.0,0.0,0.0,0.0,12.53,0.83,0.0
20230127:0530,0.0,0.0,0.0,0.0,12.36,0.76,0.0
20230127:0630,0.0,0.0,0.0,0.0,12.08,0.76,0.0
20230127:0730,0.0,0.0,0.0,0.0,11.83,0.76,0.0
20230127:0830,0.0,0.0,0.0,0.0,11.09,0.97,0.0
20230127:0930,0.0,0.0,0.0,0.0,10.59,0.97,0.0
20230127:1030,0.0,0.0,0.0,0.0,10.0,0.97,0.0
20230127:1130,0.0,4.93,1.39,1.61,9.84,0.9,0.0
20230127:1230,358.43,113.12,18.8,15.64,10.28,0.69,0.0
20230127:1330,509.22,141.85,43.98,29.36,13.68,0.69,0.0
20230127:1430,463.73,144.41,66.58,42.48,16.37,0.9,0.0
20230127:1530,363.99,98.71,85.42,54.29,18.3,0.97,0.0
20230127:1630,172.42,62.1,96.9,63.0,20.07,1.1,0.0
20230127:1730,0.0,43.7,12.27,65.09,21.37,1.17,0.0
20230127:1830,0.0,45.12,12.67,59.19,22.17,0.97,0.0
20230127:1930,0.0,34.71,9.75,48.58,22.41,1.1,0.0
20230127:2030,0.0,32.68,9.18,35.97,22.11,1.38,0.0
20230127:2130,0.0,24.81,6.97,22.5,21.24,1.52,0.0
20230127:2230,0.0,12.8,3.6,8.6,19.65,1.17,0.0
20230127:2330,0.0,0.0,0.0,-5.52,18.18,1.1,0.0
20230128:0030,0.0,0.0,0.0,0.0,16.56,1.03,0.0
20230128:0130,0.0,0.0,0.0,0.0,15.07,1.1,0.0
20230128:0230,0.0,0.0,0.0,0.0,13.83,1.1,0.0
20230128:0330,0.0,0.0,0.0,0.0,12.84,1.03,0.0
20230128:0430,0.0,0.0,0.0,0.0,12.21,0.9,0.0
20230128:0530,0.0,0.0,0.0,0.0,11.93,0.83,0.0
20230128:0630,0.0,0.0,0.0,0.0,11.51,0.76,0.0
20230128:0730,0.0,0.0,0.0,0.0,10.61,0.97,0.0
20230128:0830,0.0,0.0,0.0,0.0,10.1,0.97,0.0
20230128:0930,0.0,0.0,0.0,0.0,9.74,0.97,0.0
20230128:1030,0.0,0.0,0.0,0.0,9.27,1.03,0.0
20230128:1130,0.0,5.04,1.41,1.59,9.0,1.03,0.0
20230128:1230,483.57,116.55,21.3,15.64,9.1,0.9,0.0
20230128:1330,589.61,125.46,46.74,29.4,13.3,0.76,0.0
20230128:1430,570.98,96.66,72.06,42.55,16.08,0.9,0.0
20230128:1530,399.99,78.4,89.28,54.42,18.23,0.9,0.0
20230128:1630,180.61,55.51,99.34,63.21,19.86,0.9,0.0
20230128:1730,0.0,39.69,11.15,65.36,21.05,1.1,0.0
20230128:1830,0.0,38.25,10.74,59.42,21.59,1.24,0.0
20230128:1930,0.0,43.29,12.16,48.76,22.25,1.17,0.0
20230128:2030,0.0,34.28,9.63,36.12,21.84,1.38,0.0
20230128:2130,0.0,27.15,7.62,22.62,20.98,1.38,0.0
20230128:2230,0.0,12.76,3.58,8.69,19.71,1.17,0.0
20230128:2330,0.0,0.0,0.0,-5.45,18.31,1.03,0.0
20230129:0030,0.0,0.0,0.0,0.0,16.23,1.03,0.0
20230129:0130,0.0,0.0,0.0,0.0,14.62,1.17,0.0
20230129:0230,0.0,0.0,0.0,0.0,13.55,1.17,0.0
20230129:0330,0.0,0.0,0.0,0.0,12.56,1.1,0.0
20230129:0430,0.0,0.0,0.0,0.0,11.7,1.03,0.0
20230129:0530,0.0,0.0,0.0,0.0,11.2,0.97,0.0
20230129:0630,0.0,0.0,0.0,0.0,10.43,0.97,0.0
20230129:0730,0.0,0.0,0.0,0.0,10.36,0.97,0.0
20230129:0830,0.0,0.0,0.0,0.0,9.67,1.1,0.0
20230129:0930,0.0,0.0,0.0,0.0,9.46,1.03,0.0
20230129:1030,0.0,0.0,0.0,0.0,9.43,0.9,0.0
20230129:1130,0.0,4.82,1.36,1.58,9.6,0.83,0.0
20230129:1230,417.05,112.57,19.74,15.65,9.86,0.69,0.0
20230129:1330,620.61,107.56,46.98,29.43,13.22,0.55,0.0
20230129:1430,577.88,92.43,72.25,42.63,16.31,0.62,0.0
20230129:1530,363.92,83.89,82.91,54.56,18.52,0.69,0.0
20230129:1630,160.29,66.66,90.74,63.43,19.99,0.62,0.0
20230129:1730,0.0,41.26,11.59,65.63,21.11,0.69,0.0
20230129:1830,0.0,39.61,11.12,59.66,22.02,0.76,0.0
20230129:1930,0.0,36.76,10.32,48.95,22.09,1.03,0.0
20230129:2030,0.0,36.47,10.24,36.27,21.33,0.9,0.0
20230129:2130,0.0,25.77,7.24,22.73,20.82,0.69,0.0
20230129:2230,0.0,13.03,3.66,8.78,19.62,0.62,0.0
20230129:2330,0.0,0.0,0.0,-5.38,18.22,0.55,0.0
20230130:0030,0.0,0.0,0.0,0.0,16.31,0.55,0.0
20230130:0130,0.0,0.0,0.0,0.0,14.69,0.62,0.0
20230130:0230,0.0,0.0,0.0,0.0,14.61,0.62,0.0
20230130:0330,0.0,0.0,0.0,0.0,13.91,0.62,0.0
20230130:0430,0.0,0.0,0.0,0.0,13.01,0.69,0.0
20230130:0530,0.0,0.0,0.0,0.0,12.31,0.76,0.0
20230130:0630,0.0,0.0,0.0,0.0,11.62,0.83,0.0
20230130:0730,0.0,0.0,0.0,0.0,11.98,0.55,0.0
20230130:0830,0.0,0.0,0.0,0.0,10.91,0.83,0.0
20230130:0930,0.0,0.0,0.0,0.0,10.46,0.97,0.0
20230130:1030,0.0,0.0,0.0,0.0,9.93,1.1,0.0
20230130:1130,0.0,4.27,1.2,1.57,9.82,0.97,0.0
20230130:1230,451.77,116.49,20.64,15.67,10.06,0.83,0.0
20230130:1330,564.34,126.83,45.46,29.48,13.9,0.62,0.0
20230130:1430,531.43,113.06,69.66,42.71,16.54,0.76,0.0
20230130:1530,315.54,115.29,78.26,54.7,18.49,0.9,0.0
20230130:1630,146.43,80.0,86.08,63.66,19.86,0.83,0.0
20230130:1730,0.0,50.8,14.27,65.9,20.79,0.69,0.0
20230130:1830,0.0,47.05,13.21,59.9,21.25,0.83,0.0
20230130:1930,0.0,48.42,13.6,49.13,21.02,0.9,0.0
20230130:2030,0.0,44.75,12.57,36.41,20.92,0.76,0.0
20230130:2130,0.0,29.69,8.34,22.85,20.1,1.03,0.0
20230130:2230,0.0,13.33,3.75,8.87,19.26,1.03,0.0
20230130:2330,0.0,0.0,0.0,-5.31,17.6,0.97,0.0
20230131:0030,0.0,0.0,0.0,0.0,16.2,0.83,0.0
20230131:0130,0.0,0.0,0.0,0.0,14.77,0.83,0.0
20230131:0230,0.0,0.0,0.0,0.0,13.98,0.69,0.0
20230131:0330,0.0,0.0,0.0,0.0,13.91,0.69,0.0
20230131:0430,0.0,0.0,0.0,0.0,13.19,0.69,0.0
20230131:0530,0.0,0.0,0.0,0.0,12.47,0.76,0.0
20230131:0630,0.0,0.0,0.0,0.0,11.76,0.83,0.0
20230131:0730,0.0,0.0,0.0,0.0,11.3,0.83,0.0
20230131:0830,0.0,0.0,0.0,0.0,10.9,0.76,0.0
20230131:0930,0.0,0.0,0.0,0.0,10.29,0.83,0.0
20230131:1030,0.0,0.0,0.0,0.0,9.38,1.03,0.0
20230131:1130,0.0,4.73,1.33,1.56,8.62,1.1,0.0
20230131:1230,531.96,115.04,22.19,15.68,8.98,0.97,0.0
20230131:1330,603.03,127.18,47.52,29.52,13.25,0.83,0.0
20230131:1430,569.3,91.9,71.2,42.8,15.87,0.9,0.0
20230131:1530,389.84,83.19,87.63,54.85,17.94,0.9,0.0
20230131:1630,173.18,65.84,96.6,63.89,19.55,0.9,0.0
20230131:1730,0.0,53.35,14.99,66.18,20.7,1.03,0.0
20230131:1830,0.0,54.02,15.17,60.14,21.28,1.17,0.0
20230131:1930,0.0,48.36,13.59,49.32,21.21,1.31,0.0
20230131:2030,0.0,50.27,14.12,36.55,21.12,1.31,0.0
20230131:2130,0.0,31.68,8.9,22.96,20.48,1.24,0.0
20230131:2230,0.0,12.55,3.52,8.96,19.21,1.03,0.0
20230131:2330,0.0,0.0,0.0,-5.24,17.89,0.97,0.0
20230201:0030,0.0,0.0,0.0,0.0,16.04,0.9,0.0
20230201:0130,0.0,0.0,0.0,0.0,14.4,0.97,0.0
20230201:0230,0.0,0.0,0.0,0.0,13.5,0.97,0.0
20230201:0330,0.0,0.0,0.0,0.0,12.88,0.9,0.0
20230201:0430,0.0,0.0,0.0,0.0,12.23,0.9,0.0
20230201:0530,0.0,0.0,0.0,0.0,11.68,0.83,0.0
20230201:0630,0.0,0.0,0.0,0.0,11.07,0.9,0.0
20230201:0730,0.0,0.0,0.0,0.0,10.53,0.83,0.0
20230201:0830,0.0,0.0,0.0,0.0,10.18,0.83,0.0
20230201:0930,0.0,0.0,0.0,0.0,9.74,0.83,0.0
20230201:1030,0.0,0.0,0.0,0.0,9.27,0.9,0.0
20230201:1130,0.0,4.4,1.24,1.55,8.76,0.9,0.0
20230201:1230,547.01,123.93,22.99,15.7,8.79,0.76,0.0
20230201:1330,604.47,126.2,47.51,29.57,13.14,0.62,0.0
20230201:1430,479.58,121.34,65.3,42.89,15.69,0.69,0.0
20230201:1530,352.0,89.54,81.16,55.0,17.46,0.55,0.0
20230201:1630,138.23,100.43,85.51,64.12,19.09,0.55,0.0
20230201:1730,0.0,56.39,15.84,66.47,20.29,0.55,0.0
20230201:1830,0.0,38.23,10.74,60.38,21.06,0.48,0.0
20230201:1930,0.0,38.31,10.76,49.5,21.54,0.62,0.0
20230201:2030,0.0,38.11,10.71,36.69,21.46,0.69,0.0
20230201:2130,0.0,29.14,8.18,23.07,20.47,0.9,0.0
20230201:2230,0.0,13.85,3.89,9.04,19.36,0.97,0.0
20230201:2330,0.0,0.0,0.0,-5.18,18.0,0.9,0.0
20230202:0030,0.0,0.0,0.0,0.0,15.95,0.97,0.0
20230202:0130,0.0,0.0,0.0,0.0,14.9,0.97,0.0
20230202:0230,0.0,0.0,0.0,0.0,13.77,0.97,0.0
20230202:0330,0.0,0.0,0.0,0.0,12.76,0.97,0.0
20230202:0430,0.0,0.0,0.0,0.0,12.22,0.9,0.0
20230202:0530,0.0,0.0,0.0,0.0,11.93,0.9,0.0
20230202:0630,0.0,0.0,0.0,0.0,11.54,0.97,0.0
20230202:0730,0.0,0.0,0.0,0.0,10.71,0.97,0.0
20230202:0830,0.0,0.0,0.0,0.0,9.9,1.1,0.0
20230202:0930,0.0,0.0,0.0,0.0,9.54,1.03,0.0
20230202:1030,0.0,0.0,0.0,0.0,9.28,1.03,0.0
20230202:1130,0.0,4.45,1.25,1.55,8.93,1.03,0.0
20230202:1230,552.23,115.1,22.63,15.72,9.3,0.9,0.0
20230202:1330,607.68,109.06,46.31,29.62,13.59,0.76,0.0
20230202:1430,478.31,110.39,63.91,42.98,16.11,0.76,0.0
20230202:1530,359.5,94.47,83.27,55.15,17.94,0.69,0.0
20230202:1630,165.88,70.95,93.34,64.36,19.64,0.62,0.0
20230202:1730,0.0,37.95,10.66,66.76,21.0,0.69,0.0
20230202:1830,0.0,53.22,14.95,60.62,22.05,0.69,0.0
